Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff_rem,test_model,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 5), (2, 6)), ((4, 5), (6, 7)))",-1.639347306,-1.663120362,-1.657957874,0.000346353,-1.663120362,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 4), (6, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.63542592,-1.652849813,-1.648257368,0.000164646,-1.652849813,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.63388912,-1.652852414,-1.648203049,0.000204889,-1.652852414,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (3, 1), (1, 3), (1, 3), (3, 1), (6, 2)]"
"(((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.635496511,-1.652849815,-1.648327957,0.000164646,-1.652849815,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.635282036,-1.652852406,-1.648321471,0.000170027,-1.652852406,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 4), (3, 6)), ((0, 5), (2, 7)))",-1.640125435,-1.666310703,-1.660025765,0.000396023,-1.666310703,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((1, 4), (3, 6)), ((0, 4), (2, 6)))",-1.631849849,-1.657751077,-1.652726341,0.000435828,-1.657751077,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (4, 0), (6, 3), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((1, 4), (3, 6)), ((1, 5), (3, 7)))",-1.629315797,-1.656574624,-1.651490667,0.000491725,-1.656574624,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (5, 1), (6, 3), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)))",-1.604417663,-1.626574795,-1.624000459,0.000383486,-1.626574795,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 4), (3, 6)), ((0, 5), (3, 6)))",-1.603142412,-1.627320152,-1.62505218,0.000480038,-1.627320152,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((1, 4), (3, 6)), ((0, 4), (3, 7)))",-1.646304308,-1.675113698,-1.668587638,0.000496547,-1.675113698,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 4), (3, 6)), ((0, 1), (2, 3)))",-1.599581394,-1.621898438,-1.618786278,0.000368828,-1.621898438,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (1, 0), (6, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 4), (3, 6)), ((4, 5), (6, 7)))",-1.599543058,-1.622094948,-1.618967952,0.000377327,-1.622094948,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (5, 4), (6, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 4), (3, 6)), ((0, 0), (2, 0)))",-1.600846884,-1.621070191,-1.618275166,0.000303745,-1.621070191,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3)]"
"(((1, 4), (3, 6)), ((1, 0), (3, 0)))",-1.605390976,-1.621492737,-1.61851429,0.000172221,-1.621492737,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 4), (3, 6)), ((4, 0), (6, 0)))",-1.605436435,-1.621549237,-1.618569091,0.000172467,-1.621549237,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 4), (3, 6)), ((5, 0), (7, 0)))",-1.604595638,-1.621083579,-1.618249155,0.000186419,-1.621083579,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (2, 7)), ((0, 4), (2, 6)))",-1.631064467,-1.65775107,-1.652560246,0.000462069,-1.65775107,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((0, 5), (2, 7)), ((1, 5), (3, 7)))",-1.628592621,-1.65657462,-1.651080962,0.000505726,-1.65657462,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 1), (7, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((0, 5), (2, 7)), ((1, 4), (2, 7)))",-1.603305209,-1.627320152,-1.624899879,0.00046633,-1.627320152,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)))",-1.598718158,-1.626574795,-1.624633703,0.000671615,-1.626574795,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2)]"
"(((0, 5), (2, 7)), ((0, 4), (3, 7)))",-1.6443563,-1.675113695,-1.667874291,0.000553096,-1.675113695,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)))",-1.598807656,-1.622094947,-1.61893674,0.00040518,-1.622094947,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)))",-1.598802181,-1.621898435,-1.618711217,0.00039637,-1.621898435,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)))",-1.604509387,-1.621549237,-1.618514483,0.000196143,-1.621549237,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)))",-1.601077149,-1.621083577,-1.618229385,0.000294199,-1.621083577,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)))",-1.600616759,-1.62107019,-1.618180621,0.000308489,-1.62107019,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((0, 5), (2, 7)), ((5, 0), (7, 0)))",-1.604459004,-1.621492737,-1.618454766,0.000195881,-1.621492737,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)))",-1.627064916,-1.651641314,-1.647254237,0.000407609,-1.651641314,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)))",-1.641125331,-1.667712893,-1.661506288,0.000415383,-1.667712893,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)))",-1.639798251,-1.667712893,-1.660774626,0.000440008,-1.667712893,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)))",-1.601383575,-1.624983342,-1.622087202,0.00042864,-1.624983342,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)))",-1.592372637,-1.614401165,-1.611692087,0.000373241,-1.614401165,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (1, 0), (6, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)))",-1.592362204,-1.614401163,-1.611681642,0.000373241,-1.614401163,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 4), (6, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((0, 0), (2, 0)))",-1.600256856,-1.616431441,-1.613711979,0.00018104,-1.616431441,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 4), (2, 6)), ((1, 0), (3, 0)))",-1.593756237,-1.613903703,-1.611270902,0.000306763,-1.613903703,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((0, 4), (2, 6)), ((4, 0), (6, 0)))",-1.600288821,-1.616431443,-1.613743964,0.000181041,-1.616431443,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 4), (2, 6)), ((5, 0), (7, 0)))",-1.597398409,-1.613903703,-1.611285323,0.000192846,-1.613903703,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)))",-1.635773002,-1.664938165,-1.658683087,0.000524872,-1.664938165,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)))",-1.636489942,-1.664938162,-1.658679223,0.000492364,-1.664938162,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)))",-1.599906319,-1.62532342,-1.622500928,0.000510516,-1.62532342,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)))",-1.589269708,-1.612934285,-1.610253291,0.000440311,-1.612934285,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)))",-1.58925828,-1.612934285,-1.61024185,0.00044031,-1.612934285,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)))",-1.591579725,-1.612624366,-1.610016763,0.000339924,-1.612624366,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((1, 0), (3, 0)))",-1.596858312,-1.614790184,-1.61209609,0.00023219,-1.614790184,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((4, 0), (6, 0)))",-1.591209819,-1.612624366,-1.610015606,0.000353658,-1.612624366,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((5, 0), (7, 0)))",-1.596848775,-1.614790184,-1.612086541,0.00023219,-1.614790184,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)))",-1.611658002,-1.635611526,-1.630957448,0.000372469,-1.635611526,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 4), (2, 7)), ((0, 4), (3, 7)))",-1.613233076,-1.640556415,-1.635644383,0.000502267,-1.640556415,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.595846899,-1.617793742,-1.614514007,0.000348461,-1.617793742,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.598653172,-1.620957424,-1.617139548,0.000341746,-1.620957424,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.590563816,-1.606046981,-1.603830516,0.000176005,-1.606046981,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.588912132,-1.606010693,-1.603827322,0.000222463,-1.606010693,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (3, 1), (1, 3), (1, 3), (3, 1), (7, 2)]"
"(((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.59026517,-1.607689504,-1.605231207,0.000223982,-1.607689504,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2)]"
"(((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.591625375,-1.607334247,-1.604935608,0.000177162,-1.607334247,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)))",-1.613014862,-1.640556415,-1.635987453,0.00052774,-1.640556415,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 5), (3, 6)), ((0, 1), (2, 3)))",-1.597493204,-1.620957424,-1.617112723,0.000384926,-1.620957424,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (1, 0), (6, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (3, 6)), ((4, 5), (6, 7)))",-1.594659128,-1.617793738,-1.614459235,0.000392044,-1.617793738,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (5, 4), (6, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.589060494,-1.607689506,-1.605247119,0.000262007,-1.607689506,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (2, 0), (0, 2), (0, 2), (2, 0), (6, 3)]"
