Operator,Noisy_val_approx,Ideal_val,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((4, 5), (6, 7)))",-2.115034259052882,-2.115034259052882,0.2832618025751073,0.7167381974248928,0.1875,"[(3, 4), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (12, 13), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (13, 4), (13, 4), (13, 4), (5, 4), (13, 14), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (6, 11)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 1), (2, 3)))",-2.1150342620617053,-2.1150342620617053,0.2857142857142857,0.7142857142857143,0.1875,"[(8, 7), (6, 11), (11, 10), (11, 10), (11, 10), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (7, 10), (8, 7), (8, 7), (6, 11), (6, 11), (6, 11), (6, 5), (11, 10), (13, 4), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (12, 5), (6, 5), (5, 4), (5, 4), (5, 4), (6, 7), (6, 11), (6, 11), (6, 11), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 7), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((1, 5), (2, 6)))",-2.131495721228818,-2.131495721228818,0.2731707317073171,0.7268292682926829,0.1875,"[(5, 4), (6, 7), (12, 11), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 5), (12, 5), (12, 5), (13, 14), (13, 4), (13, 4), (5, 4), (12, 13), (12, 11), (12, 11), (12, 11), (13, 14), (12, 13), (12, 11), (12, 11), (12, 11), (13, 14), (12, 13), (12, 11), (12, 11), (12, 11), (13, 14), (12, 13), (12, 11), (12, 11), (12, 11), (13, 14), (12, 13), (12, 13), (12, 11), (13, 14)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((1, 5), (3, 6)))",-2.114291135258597,-2.114291135258597,0.2711864406779661,0.7288135593220338,0.1875,"[(5, 4), (6, 11), (6, 7), (6, 7), (6, 7), (12, 5), (12, 5), (12, 5), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (6, 11), (6, 11), (6, 5), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 13), (13, 14), (12, 13), (12, 13), (12, 13), (12, 5), (12, 11), (11, 10), (11, 10), (11, 10), (12, 5), (12, 11), (11, 10), (11, 10), (11, 10), (12, 5), (12, 11), (11, 10), (11, 10), (11, 10), (12, 5), (12, 11), (11, 10), (11, 10), (11, 10), (12, 5), (12, 11), (12, 11), (11, 10), (12, 5), (13, 4)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 5), (2, 6)))",-2.1142911690539776,-2.1142911690539776,0.2675438596491228,0.7324561403508771,0.1875,"[(3, 4), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (13, 14), (13, 14), (12, 13), (12, 13), (12, 13), (3, 14), (3, 14), (3, 14), (3, 4), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (12, 5), (12, 5), (12, 5), (12, 13)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 5), (3, 6)))",-2.11812526384157,-2.11812526384157,0.2863636363636364,0.7136363636363636,0.1875,"[(6, 7), (9, 8), (9, 10), (9, 10), (9, 10), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (7, 10), (6, 7), (8, 7), (8, 7), (8, 7), (7, 10), (12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 5), (12, 13), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (11, 10), (11, 10), (12, 5), (12, 11), (11, 10), (11, 10), (11, 10), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 0), (2, 0)))",-2.114365149716469,-2.114365149716469,0.2732919254658385,0.7267080745341615,0.1875,"[(5, 4), (6, 7), (12, 11), (6, 11), (6, 7), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((1, 0), (3, 0)))",-2.1143179407408503,-2.1143179407408503,0.26666666666666666,0.7333333333333333,0.1875,"[(3, 4), (6, 7), (12, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (6, 7), (6, 7), (6, 7), (6, 7), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 4), (13, 4), (13, 4), (13, 14)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((4, 0), (6, 0)))",-2.1143652421211865,-2.1143652421211865,0.2716049382716049,0.7283950617283951,0.1875,"[(6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (13, 14), (13, 4), (13, 4), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (13, 14), (13, 14), (13, 14), (13, 4), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((5, 0), (7, 0)))",-2.114317998621492,-2.114317998621492,0.26666666666666666,0.7333333333333333,0.1875,"[(3, 4), (6, 7), (12, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (6, 11), (6, 11), (6, 11), (6, 5), (6, 11), (6, 11), (6, 11), (6, 11), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 4), (13, 4), (13, 4), (13, 14)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 4), (2, 7)))",-2.114967510298988,-2.114967510298988,0.2922374429223744,0.7077625570776256,0.1875,"[(6, 5), (12, 13), (3, 14), (3, 4), (3, 4), (3, 4), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (5, 4), (6, 5), (12, 13), (13, 14), (13, 14), (13, 14), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (6, 7), (6, 7), (6, 7), (12, 13), (12, 13), (12, 13), (12, 5), (13, 4), (5, 4), (5, 4), (5, 4), (6, 5), (5, 4), (5, 4), (5, 4), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (5, 4), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((4, 5), (6, 7)))",-2.1128307925696106,-2.1128307925696106,0.29411764705882354,0.7058823529411765,0.1875,"[(2, 3), (13, 4), (3, 4), (2, 3), (13, 14), (13, 14), (13, 14), (3, 14), (2, 3), (3, 4), (2, 3), (12, 13), (3, 14), (2, 3), (3, 4), (3, 4), (2, 3), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (13, 4), (13, 4), (13, 4), (3, 4), (13, 14), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (3, 4), (12, 13), (12, 13), (12, 13), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (5, 4), (3, 4), (13, 4), (13, 4), (13, 4), (5, 4)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 1), (2, 3)))",-2.112830785059936,-2.112830785059936,0.3080568720379147,0.6919431279620853,0.1875,"[(6, 7), (9, 10), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 5), (6, 11), (6, 11), (6, 11), (11, 10), (9, 10), (7, 10), (9, 10), (11, 10), (9, 10), (7, 10), (9, 10), (11, 10), (11, 10), (9, 10), (9, 10), (11, 10), (11, 10), (11, 10), (7, 10), (6, 7), (7, 10), (7, 10), (7, 10), (12, 5), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (12, 11), (6, 11), (6, 11), (6, 7), (12, 11)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 5), (2, 6)))",-2.1318340716020465,-2.1318340716020465,0.28837209302325584,0.7116279069767442,0.1875,"[(6, 5), (11, 10), (12, 13), (13, 4), (13, 4), (13, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (12, 5), (12, 5), (12, 5), (12, 11), (12, 11), (12, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10), (3, 14), (3, 4), (5, 4), (5, 4), (5, 4), (3, 14), (3, 4), (5, 4), (5, 4), (5, 4), (3, 14), (3, 4), (5, 4), (5, 4), (5, 4), (3, 14), (3, 4), (5, 4), (5, 4), (5, 4), (3, 14), (3, 4), (3, 4), (5, 4), (3, 14)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 5), (3, 6)))",-2.111661809792021,-2.111661809792021,0.28761061946902655,0.7123893805309734,0.1875,"[(6, 7), (12, 5), (13, 4), (12, 13), (12, 5), (12, 5), (12, 5), (13, 4), (12, 13), (13, 4), (13, 4), (13, 4), (13, 4), (5, 4), (13, 4), (13, 4), (13, 4), (13, 4), (12, 13), (12, 11), (12, 11), (12, 11), (13, 4), (13, 4), (13, 4), (13, 4), (5, 4), (5, 4), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (13, 4), (5, 4), (3, 14), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (13, 4), (5, 4), (3, 14), (3, 14), (3, 14), (13, 14)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 5), (2, 6)))",-2.1116617925068946,-2.1116617925068946,0.271889400921659,0.728110599078341,0.1875,"[(6, 11), (12, 11), (12, 11), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (6, 5), (6, 7), (12, 11), (12, 11), (12, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (5, 4), (5, 4), (12, 5), (6, 5), (6, 5), (6, 5), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 11), (11, 10), (12, 11), (12, 11), (12, 11), (6, 11)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 5), (3, 6)))",-2.114967510298996,-2.114967510298996,0.27751196172248804,0.722488038277512,0.1875,"[(3, 4), (12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (13, 4), (13, 4), (13, 4), (3, 4), (3, 4), (3, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (3, 4), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 11), (6, 11), (6, 11), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 0), (2, 0)))",-2.1117005436259575,-2.1117005436259575,0.267515923566879,0.732484076433121,0.1875,"[(12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5), (5, 4), (6, 5), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (13, 4), (13, 4), (13, 4), (12, 13), (12, 11), (12, 11), (12, 11), (12, 11)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 0), (3, 0)))",-2.111664181987825,-2.111664181987825,0.2692307692307692,0.7307692307692307,0.1875,"[(12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5), (5, 4), (6, 5), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (6, 7), (6, 7), (6, 7), (6, 7), (12, 13), (12, 13), (12, 13), (13, 4)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((4, 0), (6, 0)))",-2.111700639634627,-2.111700639634627,0.2781456953642384,0.7218543046357616,0.1875,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (5, 4), (5, 4), (5, 4), (3, 4), (3, 4), (3, 4), (12, 11), (12, 13), (12, 13), (12, 11), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (3, 4), (3, 4), (3, 4), (15, 14), (13, 14), (13, 14), (13, 4), (12, 13), (12, 13), (12, 13), (12, 13), (15, 14)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((5, 0), (7, 0)))",-2.111664181987858,-2.111664181987858,0.24161073825503357,0.7583892617449665,0.1875,"[(6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 5), (12, 13), (12, 11), (12, 11), (12, 11), (11, 10), (11, 10), (11, 10), (11, 10), (12, 5)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)))",-2.1128758425738585,-2.1128758425738585,0.29333333333333333,0.7066666666666667,0.1875,"[(3, 4), (13, 4), (13, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 4), (3, 4), (3, 4), (12, 5), (13, 4), (5, 4), (5, 4), (5, 4), (6, 5), (12, 5), (12, 5), (12, 5), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (12, 5), (5, 4), (3, 4), (3, 4), (3, 4), (5, 4), (12, 11), (12, 11), (12, 11), (6, 11), (12, 11), (6, 11), (6, 11), (6, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (12, 5), (5, 4), (6, 5), (6, 5), (6, 5), (12, 5)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)))",-2.1127536865709287,-2.1127536865709287,0.2782258064516129,0.7217741935483871,0.1875,"[(12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 5), (12, 11), (12, 11), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (6, 11), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 11), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (6, 5), (6, 5), (6, 5), (12, 5), (5, 4), (5, 4), (5, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (12, 13), (12, 13), (12, 13), (13, 4)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)))",-2.1323884514003915,-2.1323884514003915,0.2930232558139535,0.7069767441860465,0.1875,"[(3, 4), (12, 5), (12, 13), (12, 13), (12, 13), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (13, 4), (3, 4), (5, 4), (5, 4), (5, 4), (13, 4), (12, 13), (3, 14), (13, 14), (3, 14), (3, 4), (3, 4), (3, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 14), (13, 4), (5, 4), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (6, 11)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((1, 5), (3, 6)))",-2.111501549659714,-2.111501549659714,0.2743362831858407,0.7256637168141593,0.1875,"[(12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (12, 11), (11, 10), (11, 10), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (6, 5), (6, 11), (11, 10), (12, 5), (12, 5), (12, 5), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 11), (11, 10), (12, 5), (12, 5), (12, 5), (6, 5), (5, 4), (12, 5), (12, 5), (12, 5), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 4), (5, 4), (5, 4), (5, 4), (12, 5), (13, 14)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 5), (2, 6)))",-2.111501543054132,-2.111501543054132,0.3055555555555556,0.6944444444444444,0.1875,"[(5, 4), (5, 4), (5, 4), (6, 7), (7, 10), (7, 10), (7, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (12, 11), (6, 11), (6, 11), (6, 7), (7, 10), (12, 11), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (6, 5), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (11, 10), (7, 10), (12, 11)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)))",-2.1146421745825057,-2.1146421745825057,0.2669491525423729,0.7330508474576272,0.1875,"[(12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (6, 11), (6, 11), (6, 5), (11, 10), (12, 5), (12, 5), (12, 5), (5, 4), (12, 5), (12, 5), (12, 5), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 4), (13, 14), (13, 4), (13, 4), (13, 4), (12, 13)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)))",-2.111662352721847,-2.111662352721847,0.2603550295857988,0.7396449704142012,0.1875,"[(12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (6, 5), (12, 13), (12, 13), (12, 13), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 11), (6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (12, 5)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((1, 0), (3, 0)))",-2.111504082488641,-2.111504082488641,0.2857142857142857,0.7142857142857143,0.1875,"[(6, 5), (5, 4), (5, 4), (5, 4), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (5, 4), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (3, 4), (12, 13), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (3, 4), (2, 3), (2, 3), (2, 3), (2, 3)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((4, 0), (6, 0)))",-2.111750183202579,-2.111750183202579,0.28484848484848485,0.7151515151515152,0.1875,"[(5, 4), (3, 4), (3, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (5, 4), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 11), (6, 11), (6, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (6, 11), (6, 11), (6, 11), (12, 13), (12, 5), (12, 5), (6, 5), (5, 4), (5, 4), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4), (12, 13)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((5, 0), (7, 0)))",-2.111518059934385,-2.111518059934385,0.27485380116959063,0.7251461988304093,0.1875,"[(12, 11), (12, 5), (12, 5), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (13, 14), (12, 13), (12, 13), (12, 13), (13, 4), (13, 14), (13, 14), (13, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 14), (13, 14), (13, 14), (13, 4), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((0, 1), (2, 3)))",-2.110546807020257,-2.110546807020257,0.2765151515151515,0.7234848484848485,0.1875,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 7), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (13, 14), (12, 13), (12, 13), (12, 13), (13, 14), (13, 14), (13, 14), (15, 14), (15, 14), (13, 14), (12, 13), (15, 14), (15, 14), (15, 14), (13, 14), (12, 13), (15, 14), (15, 14), (15, 14), (13, 14), (12, 13), (15, 14), (15, 14), (15, 14), (13, 14), (12, 13), (15, 14), (15, 14), (15, 14), (13, 14), (13, 14), (12, 13), (15, 14)]"
