Operator,Noisy_val_approx,Ideal_val,diff,diff_rem,Seq_REM,two_qc_ratio,single_qc_ratio,singles,doubles,singles_ratio,doubles_ratio,param_ratio,cnot_con
"(((0, 4), (3, 7)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.416062663,-1.620642395,0.041852867,0.03474702,-1.602468189,0.271604938,0.728395062,1,2,0.25,0.2,0.214285714,"[(4, 3), (5, 6), (6, 8), (6, 8), (6, 8), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (9, 10), (11, 3), (11, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((0, 4), (3, 7)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.417944532,-1.620764681,0.041136013,0.034649173,-1.604087415,0.259493671,0.740506329,1,2,0.25,0.2,0.214285714,"[(5, 4), (9, 8), (11, 10), (11, 3), (11, 3), (11, 3), (11, 12), (11, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 12), (11, 10), (4, 10), (4, 10), (4, 10), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (11, 12), (11, 3), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (4, 10), (11, 12), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((0, 4), (3, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.374238099,-1.575898557,0.04066694,0.039837792,-1.573832167,0.260115607,0.739884393,1,2,0.25,0.2,0.214285714,"[(5, 4), (4, 3), (4, 3), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (2, 3), (2, 3), (11, 10), (11, 3), (11, 10), (12, 2), (12, 2), (12, 2), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (12, 2), (12, 2), (12, 2), (2, 3), (1, 2), (1, 2), (1, 2), (1, 2)]"
"(((0, 4), (3, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.37417755,-1.57574778,0.040630557,0.039816849,-1.573719146,0.274390244,0.725609756,1,2,0.25,0.2,0.214285714,"[(5, 6), (6, 8), (6, 8), (6, 8), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (5, 4), (9, 10), (5, 9), (5, 9), (5, 9), (11, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (4, 10), (5, 4), (11, 10), (11, 12), (11, 12), (11, 12), (11, 12)]"
"(((0, 4), (3, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.376362383,-1.574939155,0.039432735,0.039288245,-1.574575008,0.306748466,0.693251534,1,2,0.25,0.2,0.214285714,"[(2, 3), (2, 3), (2, 3), (9, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (5, 9), (5, 9), (5, 9), (5, 4), (11, 10), (11, 3), (4, 3), (4, 3), (4, 3), (2, 3), (4, 3), (4, 3), (4, 3), (2, 3), (11, 3), (4, 3), (11, 3), (2, 3), (11, 3), (4, 3), (11, 3), (2, 3), (2, 3), (11, 3), (4, 3), (4, 3), (4, 3), (2, 3), (5, 4), (5, 4), (5, 4), (5, 4)]"
"(((0, 4), (3, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.370945351,-1.574938685,0.041613281,0.041059842,-1.573577634,0.304878049,0.695121951,1,2,0.25,0.2,0.214285714,"[(5, 9), (5, 4), (5, 4), (5, 4), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (11, 10), (9, 10), (9, 10), (5, 9), (5, 4), (11, 10), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (4, 10), (11, 3)]"
"(((0, 4), (3, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.52790376,-1.52790376,0,9.94599E-07,-1.526906464,0.266666667,0.733333333,2,1,0.5,0.1,0.214285714,"[(9, 10), (9, 8), (9, 8), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (9, 10), (5, 9), (5, 6), (5, 6), (5, 6), (5, 6), (9, 10), (9, 10), (9, 10), (9, 8), (7, 8), (7, 8), (7, 8), (7, 8)]"
"(((0, 4), (3, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.529906157,-1.529906157,0,9.94635E-07,-1.528908843,0.28,0.72,2,1,0.5,0.1,0.214285714,"[(5, 4), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (4, 10), (5, 4), (4, 3), (4, 3), (4, 3), (4, 3), (5, 9), (5, 9), (5, 9), (5, 9), (11, 10)]"
"(((0, 4), (3, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.555613195,-1.555613195,0,9.94577E-07,-1.55461591,0.259259259,0.740740741,2,1,0.5,0.1,0.214285714,"[(4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (9, 8), (4, 10), (4, 10), (4, 10), (4, 10)]"
"(((0, 4), (3, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-1.555613209,-1.555613209,0,9.94611E-07,-1.554615907,0.27184466,0.72815534,2,1,0.5,0.1,0.214285714,"[(12, 2), (13, 12), (13, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (12, 2), (1, 2), (1, 2), (1, 2), (11, 12), (11, 10), (11, 10), (11, 10), (11, 10), (13, 1), (1, 2), (1, 2), (1, 2), (1, 2)]"
"(((0, 4), (3, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.529710876,-1.529710876,0,9.94687E-07,-1.528713536,0.256880734,0.743119266,2,1,0.5,0.1,0.214285714,"[(5, 4), (9, 8), (4, 10), (4, 10), (4, 10), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (6, 8), (6, 8), (6, 8), (6, 8), (9, 10), (9, 10), (9, 10), (5, 9), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((0, 4), (3, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.527903754,-1.527903754,0,9.94615E-07,-1.52690645,0.291666667,0.708333333,2,1,0.5,0.1,0.214285714,"[(4, 3), (9, 10), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (4, 10), (4, 10), (4, 10), (5, 4), (5, 4), (5, 4), (5, 4), (11, 10), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((1, 5), (2, 6)))",-1.281199248,-1.607726932,0.106620328,0.080319267,-1.564605789,0.27510917,0.72489083,0,3,0,0.3,0.214285714,"[(5, 4), (9, 8), (6, 8), (6, 8), (6, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (6, 8), (6, 8), (6, 8), (5, 9), (5, 9), (5, 4), (9, 8), (11, 10), (12, 2), (2, 3), (2, 3), (2, 3), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (4, 10), (11, 3), (11, 3), (11, 3), (11, 12), (11, 10), (11, 10), (11, 10), (9, 10), (11, 10), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (11, 10), (4, 10), (9, 10), (9, 10), (9, 10), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((0, 5), (3, 6)))",-1.305423737,-1.570572559,0.070303898,0.059122457,-1.548574836,0.277272727,0.722727273,0,3,0,0.3,0.214285714,"[(2, 3), (5, 9), (5, 4), (5, 4), (5, 4), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (5, 6), (11, 10), (4, 10), (4, 10), (4, 10), (9, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (11, 3), (2, 3), (4, 3), (4, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.416042202,-1.488689882,0.005277685,0.005110923,-1.487532922,0.307692308,0.692307692,1,2,0.25,0.2,0.214285714,"[(2, 3), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (7, 8), (7, 8), (7, 8), (7, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.417466402,-1.488680137,0.005071396,0.004897857,-1.48745109,0.299319728,0.700680272,1,2,0.25,0.2,0.214285714,"[(2, 3), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (6, 8), (6, 8), (6, 8), (9, 8), (6, 8), (6, 8), (6, 8), (6, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.416668352,-1.488689879,0.0051871,0.005023855,-1.487547507,0.309859155,0.690140845,1,2,0.25,0.2,0.214285714,"[(2, 3), (7, 8), (5, 9), (5, 6), (5, 6), (5, 6), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (11, 3), (2, 3), (4, 3), (4, 3), (4, 3), (11, 3), (2, 3), (2, 3), (2, 3), (2, 3)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.416598759,-1.488680138,0.005195725,0.005041374,-1.48760139,0.299319728,0.700680272,1,2,0.25,0.2,0.214285714,"[(2, 3), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (6, 8), (6, 8), (6, 8), (9, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.324206632,-1.654047608,0.108795069,0.101698253,-1.643108267,0.296137339,0.703862661,0,3,0,0.3,0.214285714,"[(9, 10), (11, 3), (4, 3), (4, 3), (4, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (9, 8), (11, 10), (11, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (4, 10), (5, 4), (5, 4), (5, 4), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 6), (5, 6), (5, 9), (5, 4), (5, 4), (5, 4), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.382512469,-1.594240706,0.044828846,0.045794062,-1.596507942,0.265536723,0.734463277,1,2,0.25,0.2,0.214285714,"[(5, 4), (6, 8), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.380630619,-1.594393702,0.045694656,0.04660534,-1.596513318,0.257142857,0.742857143,1,2,0.25,0.2,0.214285714,"[(5, 4), (6, 8), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (5, 9), (9, 10), (5, 9), (5, 9), (5, 9), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (4, 10), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.384815755,-1.601291564,0.046861776,0.049036098,-1.606256714,0.279761905,0.720238095,1,2,0.25,0.2,0.214285714,"[(9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (7, 8), (9, 8), (9, 8), (9, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (9, 8), (6, 8), (9, 8), (9, 8), (9, 8), (7, 8), (5, 9), (5, 9), (5, 9), (5, 9)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.391676493,-1.601168729,0.043886997,0.0477989,-1.610306089,0.288343558,0.711656442,1,2,0.25,0.2,0.214285714,"[(4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (4, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 8), (9, 8), (9, 8), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (9, 10), (4, 10), (4, 10), (4, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.332836056,-1.552318992,0.048172759,0.060530637,-1.578865805,0.264044944,0.735955056,1,2,0.25,0.2,0.214285714,"[(5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 9), (5, 4), (4, 3), (5, 9), (5, 9), (5, 9), (5, 6), (5, 9), (5, 9), (5, 9), (9, 10), (5, 9), (5, 9), (5, 9), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 9), (5, 9), (5, 9), (9, 10), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.347121501,-1.551974178,0.041964619,0.053753385,-1.578969263,0.290123457,0.709876543,1,2,0.25,0.2,0.214285714,"[(4, 3), (12, 2), (2, 3), (4, 3), (11, 12), (11, 12), (11, 12), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (2, 3), (2, 3), (2, 3), (5, 4), (11, 3), (11, 10), (11, 10), (11, 10), (11, 3), (4, 3), (5, 4), (11, 10), (11, 10), (11, 10), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (5, 9), (5, 9), (5, 9), (5, 9), (11, 3), (11, 3), (11, 3), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.349952365,-1.550025369,0.040029207,0.052507384,-1.579097262,0.291208791,0.708791209,1,2,0.25,0.2,0.214285714,"[(4, 3), (12, 2), (2, 3), (4, 3), (11, 12), (11, 12), (11, 12), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (2, 3), (2, 3), (2, 3), (5, 4), (11, 3), (11, 10), (11, 10), (11, 10), (11, 3), (4, 3), (5, 4), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (11, 3), (11, 3), (11, 3), (4, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (4, 10), (11, 3)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.338472772,-1.550036923,0.04475939,0.05776653,-1.57881946,0.281437126,0.718562874,1,2,0.25,0.2,0.214285714,"[(9, 8), (5, 9), (5, 9), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 8), (9, 10), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 4), (5, 4), (5, 9), (5, 4), (5, 4), (5, 4), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (11, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (9, 8), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.453341409,-1.48594176,0.001062783,0.000998824,-1.484945581,0.247787611,0.752212389,2,1,0.5,0.1,0.214285714,"[(5, 4), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (6, 8), (6, 8), (6, 8), (9, 8), (11, 10), (11, 10), (11, 10), (11, 10), (12, 2), (12, 2), (12, 2), (12, 2)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.454016089,-1.568394069,0.013082322,0.001000762,-1.485650908,0.259259259,0.740740741,2,1,0.5,0.1,0.214285714,"[(5, 4), (7, 8), (7, 8), (7, 8), (7, 8), (4, 10), (4, 10), (4, 10), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (5, 4), (5, 4), (5, 4), (4, 10), (4, 3), (4, 3), (4, 3), (4, 3)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.456040946,-1.542297263,0.007440152,0.006555495,-1.537006959,0.256880734,0.743119266,2,1,0.5,0.1,0.214285714,"[(5, 4), (9, 8), (9, 8), (9, 8), (9, 8), (4, 10), (4, 10), (4, 10), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (4, 10), (4, 10), (4, 10), (5, 4), (4, 10), (4, 10), (4, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-1.454013175,-1.54170676,0.007690165,0.001000568,-1.485644938,0.277227723,0.722772277,2,1,0.5,0.1,0.214285714,"[(9, 10), (9, 10), (9, 10), (9, 10), (13, 12), (12, 2), (12, 2), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (13, 12), (11, 12), (12, 2), (12, 2), (12, 2), (13, 12), (11, 12), (11, 12), (11, 12), (11, 12)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.453377494,-1.565162378,0.01249586,0.001158559,-1.487415105,0.256880734,0.743119266,2,1,0.5,0.1,0.214285714,"[(4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (5, 4), (5, 4), (5, 4), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((4, 5), (6, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.453281704,-1.486006262,0.001070897,0.000998824,-1.484885877,0.274336283,0.725663717,2,1,0.5,0.1,0.214285714,"[(5, 4), (11, 3), (4, 3), (5, 4), (11, 10), (11, 10), (11, 10), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (4, 3), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (5, 9), (5, 9), (5, 9)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.33887083,-1.658852464,0.102388246,0.071741495,-1.606716858,0.289473684,0.710526316,0,3,0,0.3,0.214285714,"[(4, 3), (5, 9), (5, 4), (4, 3), (4, 3), (4, 3), (5, 9), (5, 4), (4, 3), (4, 3), (4, 3), (5, 9), (5, 4), (4, 3), (4, 3), (4, 3), (5, 9), (5, 4), (4, 3), (4, 3), (4, 3), (5, 9), (5, 4), (5, 4), (4, 3), (5, 9), (4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (4, 10), (4, 10), (4, 10), (5, 4), (11, 10), (11, 3), (11, 10), (11, 10), (11, 10), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (4, 10), (5, 4), (4, 10), (4, 10), (4, 10), (4, 3)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.3807828,-1.601291563,0.048624115,0.037798672,-1.575201605,0.278481013,0.721518987,1,2,0.25,0.2,0.214285714,"[(9, 10), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (9, 10), (4, 10), (5, 4), (11, 10), (11, 10), (11, 10), (9, 10), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 10), (6, 8), (6, 8), (6, 8), (9, 8), (4, 10), (4, 10), (4, 10)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.374913853,-1.601168717,0.051191263,0.040138614,-1.575260089,0.28313253,0.71686747,1,2,0.25,0.2,0.214285714,"[(9, 10), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (9, 10), (4, 10), (5, 4), (11, 10), (11, 10), (11, 10), (9, 10), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (6, 8), (6, 8), (6, 8), (9, 8), (11, 10), (11, 10), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.372839651,-1.594240698,0.049018424,0.037060251,-1.565350044,0.304054054,0.695945946,1,2,0.25,0.2,0.214285714,"[(2, 3), (4, 10), (11, 10), (11, 10), (11, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (1, 2), (1, 2), (11, 10), (11, 12), (11, 3), (11, 3), (11, 3), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (12, 2), (1, 2), (2, 3), (2, 3), (2, 3), (4, 3), (4, 3), (4, 3), (4, 3), (12, 2)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.373530503,-1.594393702,0.048780553,0.036878492,-1.565568238,0.268571429,0.731428571,1,2,0.25,0.2,0.214285714,"[(5, 4), (6, 8), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (5, 6), (5, 6), (5, 6), (5, 9), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (4, 10), (4, 10), (4, 10), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (4, 3), (11, 3), (11, 3), (11, 3), (11, 3)]"
